"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","LF","MEN","THND_PER","Q","1998-Q3",5239.874,
"AUS","LF","MEN","THND_PER","Q","1998-Q4",5234.824,
"AUS","LF","MEN","THND_PER","Q","1999-Q1",5239.789,
"AUS","LF","MEN","THND_PER","Q","1999-Q2",5246.078,
"AUS","LF","MEN","THND_PER","Q","1999-Q3",5272.312,
"AUS","LF","MEN","THND_PER","Q","1999-Q4",5278.077,
"AUS","LF","MEN","THND_PER","Q","2000-Q1",5288.976,
"AUS","LF","MEN","THND_PER","Q","2000-Q2",5310.089,
"AUS","LF","MEN","THND_PER","Q","2000-Q3",5345.69,
"AUS","LF","MEN","THND_PER","Q","2000-Q4",5336.46,
"AUS","LF","MEN","THND_PER","Q","2001-Q1",5339.655,
"AUS","LF","MEN","THND_PER","Q","2001-Q2",5373.871,
"AUS","LF","MEN","THND_PER","Q","2001-Q3",5402.223,
"AUS","LF","MEN","THND_PER","Q","2001-Q4",5422.408,
"AUS","LF","MEN","THND_PER","Q","2002-Q1",5435.46,
"AUS","LF","MEN","THND_PER","Q","2002-Q2",5450.683,
"AUS","LF","MEN","THND_PER","Q","2002-Q3",5455.401,
"AUS","LF","MEN","THND_PER","Q","2002-Q4",5474.776,
"AUS","LF","MEN","THND_PER","Q","2003-Q1",5511.15,
"AUS","LF","MEN","THND_PER","Q","2003-Q2",5494.421,
"AUS","LF","MEN","THND_PER","Q","2003-Q3",5506.579,
"AUS","LF","MEN","THND_PER","Q","2003-Q4",5543.265,
"AUS","LF","MEN","THND_PER","Q","2004-Q1",5563.835,
"AUS","LF","MEN","THND_PER","Q","2004-Q2",5580.856,
"AUS","LF","MEN","THND_PER","Q","2004-Q3",5589.56,
"AUS","LF","MEN","THND_PER","Q","2004-Q4",5624.604,
"AUS","LF","MEN","THND_PER","Q","2005-Q1",5670.215,
"AUS","LF","MEN","THND_PER","Q","2005-Q2",5716.185,
"AUS","LF","MEN","THND_PER","Q","2005-Q3",5741.735,
"AUS","LF","MEN","THND_PER","Q","2005-Q4",5752.122,
"AUS","LF","MEN","THND_PER","Q","2006-Q1",5783.793,
"AUS","LF","MEN","THND_PER","Q","2006-Q2",5803.852,
"AUS","LF","MEN","THND_PER","Q","2006-Q3",5857.528,
"AUS","LF","MEN","THND_PER","Q","2006-Q4",5872.837,
"AUS","LF","MEN","THND_PER","Q","2007-Q1",5912.487,
"AUS","LF","MEN","THND_PER","Q","2007-Q2",5957.025,
"AUS","LF","MEN","THND_PER","Q","2007-Q3",5991.682,
"AUS","LF","MEN","THND_PER","Q","2007-Q4",6028.646,
"AUS","LF","MEN","THND_PER","Q","2008-Q1",6067.322,
"AUS","LF","MEN","THND_PER","Q","2008-Q2",6109.643,
"AUS","LF","MEN","THND_PER","Q","2008-Q3",6138.341,
"AUS","LF","MEN","THND_PER","Q","2008-Q4",6162.812,
"AUS","LF","MEN","THND_PER","Q","2009-Q1",6198.444,
"AUS","LF","MEN","THND_PER","Q","2009-Q2",6222.947,
"AUS","LF","MEN","THND_PER","Q","2009-Q3",6244.888,
"AUS","LF","MEN","THND_PER","Q","2009-Q4",6263.7,
"AUS","LF","MEN","THND_PER","Q","2010-Q1",6302.723,
"AUS","LF","MEN","THND_PER","Q","2010-Q2",6313.907,
"AUS","LF","MEN","THND_PER","Q","2010-Q3",6350.731,
"AUS","LF","MEN","THND_PER","Q","2010-Q4",6397.127,
"AUS","LF","MEN","THND_PER","Q","2011-Q1",6419.667,
"AUS","LF","MEN","THND_PER","Q","2011-Q2",6396.62,
"AUS","LF","MEN","THND_PER","Q","2011-Q3",6425.5,
"AUS","LF","MEN","THND_PER","Q","2011-Q4",6442.546,
"AUS","LF","MEN","THND_PER","Q","2012-Q1",6469.026,
"AUS","LF","MEN","THND_PER","Q","2012-Q2",6479.908,
"AUS","LF","MEN","THND_PER","Q","2012-Q3",6504.687,
"AUS","LF","MEN","THND_PER","Q","2012-Q4",6532.619,
"AUS","LF","MEN","THND_PER","Q","2013-Q1",6567.793,
"AUS","LF","MEN","THND_PER","Q","2013-Q2",6581.315,
"AUS","LF","MEN","THND_PER","Q","2013-Q3",6579.402,
"AUS","LF","MEN","THND_PER","Q","2013-Q4",6576.613,
"AUS","LF","MEN","THND_PER","Q","2014-Q1",6584.538,
"AUS","LF","MEN","THND_PER","Q","2014-Q2",6611.669,
"AUS","LF","MEN","THND_PER","Q","2014-Q3",6633.577,
"AUS","LF","MEN","THND_PER","Q","2014-Q4",6658.971,
"AUS","LF","MEN","THND_PER","Q","2015-Q1",6710.321,
"AUS","LF","MEN","THND_PER","Q","2015-Q2",6715.179,
"AUS","LF","MEN","THND_PER","Q","2015-Q3",6734.623,
"AUS","LF","MEN","THND_PER","Q","2015-Q4",6755.762,
"AUS","LF","MEN","THND_PER","Q","2016-Q1",6779.749,
"AUS","LF","MEN","THND_PER","Q","2016-Q2",6766.539,
"AUS","LF","MEN","THND_PER","Q","2016-Q3",6778.627,
"AUS","LF","MEN","THND_PER","Q","2016-Q4",6804.39,
"AUS","LF","MEN","THND_PER","Q","2017-Q1",6836.26,
"AUS","LF","MEN","THND_PER","Q","2017-Q2",6890.768,
"AUS","LF","MEN","THND_PER","Q","2017-Q3",6934.414,
"AUS","LF","MEN","THND_PER","Q","2017-Q4",6966.303,
"AUS","LF","MEN","THND_PER","Q","2018-Q1",7011.546,
"AUS","LF","MEN","THND_PER","Q","2018-Q2",7030.398,
"AUS","LF","MEN","THND_PER","Q","2018-Q3",7065.261,
"AUS","LF","MEN","THND_PER","Q","2018-Q4",7092.833,
"AUS","LF","MEN","THND_PER","Q","2019-Q1",7120.371,
"AUS","LF","MEN","THND_PER","Q","2019-Q2",7186.614,
"AUS","LF","MEN","THND_PER","Q","2019-Q3",7214.215,
"AUS","LF","MEN","THND_PER","Q","2019-Q4",7201.878,
"AUS","LF","MEN","THND_PER","Q","2020-Q1",7217.148,
"AUS","LF","MEN","THND_PER","Q","2020-Q2",7020.504,
"AUS","LF","MEN","THND_PER","Q","2020-Q3",7133.564,
"AUS","LF","MEN","THND_PER","Q","2020-Q4",7248.542,
"AUS","LF","MEN","THND_PER","Q","2021-Q1",7264.333,
"AUS","LF","MEN","THND_PER","Q","2021-Q2",7265.699,
"AUS","LF","MEN","THND_PER","Q","2021-Q3",7185.589,
"NZL","LF","WOMEN","THND_PER","A","1956",193,
"NZL","LF","WOMEN","THND_PER","A","1957",199,
"NZL","LF","WOMEN","THND_PER","A","1958",205,
"NZL","LF","WOMEN","THND_PER","A","1959",210,
"NZL","LF","WOMEN","THND_PER","A","1960",214,
"NZL","LF","WOMEN","THND_PER","A","1961",225,
"NZL","LF","WOMEN","THND_PER","A","1962",230,
"NZL","LF","WOMEN","THND_PER","A","1963",236,
"NZL","LF","WOMEN","THND_PER","A","1964",247,
"NZL","LF","WOMEN","THND_PER","A","1965",262,
"NZL","LF","WOMEN","THND_PER","A","1966",280,
"NZL","LF","WOMEN","THND_PER","A","1967",292,
"NZL","LF","WOMEN","THND_PER","A","1968",286,
"NZL","LF","WOMEN","THND_PER","A","1969",296,
"NZL","LF","WOMEN","THND_PER","A","1970",311,
"NZL","LF","WOMEN","THND_PER","A","1971",326,
"NZL","LF","WOMEN","THND_PER","A","1972",332,
"NZL","LF","WOMEN","THND_PER","A","1973",347,
"NZL","LF","WOMEN","THND_PER","A","1974",373,
"NZL","LF","WOMEN","THND_PER","A","1975",384,
"NZL","LF","WOMEN","THND_PER","A","1976",397,
"NZL","LF","WOMEN","THND_PER","A","1977",411,
"NZL","LF","WOMEN","THND_PER","A","1978",417,
"NZL","LF","WOMEN","THND_PER","A","1979",435,
"NZL","LF","WOMEN","THND_PER","A","1980",438,
"NZL","LF","WOMEN","THND_PER","A","1981",446,
"NZL","LF","WOMEN","THND_PER","A","1982",459,
"NZL","LF","WOMEN","THND_PER","A","1983",470,
"NZL","LF","WOMEN","THND_PER","A","1984",481,
"NZL","LF","WOMEN","THND_PER","A","1985",504,"B"
"NZL","LF","WOMEN","THND_PER","A","1986",710,
"NZL","LF","WOMEN","THND_PER","A","1987",719.75,
"NZL","LF","WOMEN","THND_PER","A","1988",716.4,
"NZL","LF","WOMEN","THND_PER","A","1989",704.475,
"NZL","LF","WOMEN","THND_PER","A","1990",725.25,
"NZL","LF","WOMEN","THND_PER","A","1991",738.75,
"NZL","LF","WOMEN","THND_PER","A","1992",742.65,
"NZL","LF","WOMEN","THND_PER","A","1993",749.675,
"NZL","LF","WOMEN","THND_PER","A","1994",775.7,
"NZL","LF","WOMEN","THND_PER","A","1995",798.225,
"NZL","LF","WOMEN","THND_PER","A","1996",830.625,
"NZL","LF","WOMEN","THND_PER","A","1997",841.275,
"NZL","LF","WOMEN","THND_PER","A","1998",848.65,
"NZL","LF","WOMEN","THND_PER","A","1999",860.5,
"NZL","LF","WOMEN","THND_PER","A","2000",869.9,
"NZL","LF","WOMEN","THND_PER","A","2001",891.8,
"NZL","LF","WOMEN","THND_PER","A","2002",919.925,
"NZL","LF","WOMEN","THND_PER","A","2003",945.7,
"NZL","LF","WOMEN","THND_PER","A","2004",971.425,
"NZL","LF","WOMEN","THND_PER","A","2005",1003.7,
"NZL","LF","WOMEN","THND_PER","A","2006",1029.075,
"NZL","LF","WOMEN","THND_PER","A","2007",1048.025,
"NZL","LF","WOMEN","THND_PER","A","2008",1062.95,
"NZL","LF","WOMEN","THND_PER","A","2009",1073.15,
"NZL","LF","WOMEN","THND_PER","A","2010",1081.6,
"NZL","LF","WOMEN","THND_PER","A","2011",1098.55,
"NZL","LF","WOMEN","THND_PER","A","2012",1107.825,
"NZL","LF","WOMEN","THND_PER","A","2013",1125.475,
"NZL","LF","WOMEN","THND_PER","A","2014",1160.25,
"NZL","LF","WOMEN","THND_PER","A","2015",1183.675,
"NZL","LF","WOMEN","THND_PER","A","2016",1233.75,
"NZL","LF","WOMEN","THND_PER","A","2017",1276.425,
"NZL","LF","WOMEN","THND_PER","A","2018",1305.325,
"NZL","LF","WOMEN","THND_PER","A","2019",1330.225,
"NZL","LF","WOMEN","THND_PER","A","2020",1346.15,
"CAN","LF","MEN","THND_PER","A","1956",4436.833,
"CAN","LF","MEN","THND_PER","A","1957",4573.333,
"CAN","LF","MEN","THND_PER","A","1958",4640.667,
"CAN","LF","MEN","THND_PER","A","1959",4687.25,
"CAN","LF","MEN","THND_PER","A","1960",4754.167,
"CAN","LF","MEN","THND_PER","A","1961",4782,
"CAN","LF","MEN","THND_PER","A","1962",4818.667,
"CAN","LF","MEN","THND_PER","A","1963",4878.667,
"CAN","LF","MEN","THND_PER","A","1964",4961.083,
"CAN","LF","MEN","THND_PER","A","1965",5065.417,
"CAN","LF","MEN","THND_PER","A","1966",5147,
"CAN","LF","MEN","THND_PER","A","1967",5261.333,
"CAN","LF","MEN","THND_PER","A","1968",5354.167,
"CAN","LF","MEN","THND_PER","A","1969",5465.5,
"CAN","LF","MEN","THND_PER","A","1970",5571.167,
"CAN","LF","MEN","THND_PER","A","1971",5667.167,
"CAN","LF","MEN","THND_PER","A","1972",5796.75,
"CAN","LF","MEN","THND_PER","A","1973",5972.667,
"CAN","LF","MEN","THND_PER","A","1974",6163,
"CAN","LF","MEN","THND_PER","A","1975",6294.083,"B"
"CAN","LF","MEN","THND_PER","A","1976",6549.592,
"CAN","LF","MEN","THND_PER","A","1977",6679.4,
"CAN","LF","MEN","THND_PER","A","1978",6838.283,
"CAN","LF","MEN","THND_PER","A","1979",7002.725,
"CAN","LF","MEN","THND_PER","A","1980",7136.192,
"CAN","LF","MEN","THND_PER","A","1981",7269.15,
"CAN","LF","MEN","THND_PER","A","1982",7245.667,
"CAN","LF","MEN","THND_PER","A","1983",7319.8,
"CAN","LF","MEN","THND_PER","A","1984",7392.808,
"CAN","LF","MEN","THND_PER","A","1985",7478.875,
"CAN","LF","MEN","THND_PER","A","1986",7585.417,
"CAN","LF","MEN","THND_PER","A","1987",7680.242,
"CAN","LF","MEN","THND_PER","A","1988",7754.283,
"CAN","LF","MEN","THND_PER","A","1989",7872.408,
"CAN","LF","MEN","THND_PER","A","1990",7924.092,
"CAN","LF","MEN","THND_PER","A","1991",7924.55,
"CAN","LF","MEN","THND_PER","A","1992",7911.158,
"CAN","LF","MEN","THND_PER","A","1993",7943.15,
"CAN","LF","MEN","THND_PER","A","1994",8014.275,
"CAN","LF","MEN","THND_PER","A","1995",8049.45,
"CAN","LF","MEN","THND_PER","A","1996",8122.808,
"CAN","LF","MEN","THND_PER","A","1997",8235.967,
"CAN","LF","MEN","THND_PER","A","1998",8326.408,
"CAN","LF","MEN","THND_PER","A","1999",8453.434,
"CAN","LF","MEN","THND_PER","A","2000",8565.7,
"CAN","LF","MEN","THND_PER","A","2001",8678.592,
"CAN","LF","MEN","THND_PER","A","2002",8897.092,
"CAN","LF","MEN","THND_PER","A","2003",9059.858,
"CAN","LF","MEN","THND_PER","A","2004",9147.116,
"CAN","LF","MEN","THND_PER","A","2005",9226.116,
"CAN","LF","MEN","THND_PER","A","2006",9297.816,
"CAN","LF","MEN","THND_PER","A","2007",9443.45,
"CAN","LF","MEN","THND_PER","A","2008",9594.108,
"CAN","LF","MEN","THND_PER","A","2009",9622.625,
"CAN","LF","MEN","THND_PER","A","2010",9703.441,
"CAN","LF","MEN","THND_PER","A","2011",9801.559,
"CAN","LF","MEN","THND_PER","A","2012",9876.241,
"CAN","LF","MEN","THND_PER","A","2013",9969.392,
"CAN","LF","MEN","THND_PER","A","2014",10032.13,
"CAN","LF","MEN","THND_PER","A","2015",10121.53,
"CAN","LF","MEN","THND_PER","A","2016",10179.47,
"CAN","LF","MEN","THND_PER","A","2017",10305.34,
"CAN","LF","MEN","THND_PER","A","2018",10401.08,
"CAN","LF","MEN","THND_PER","A","2019",10618.93,
"CAN","LF","MEN","THND_PER","A","2020",10534.76,
"CHE","LF","MEN","THND_PER","Q","1998-Q2",2216.3,
"CHE","LF","MEN","THND_PER","Q","1999-Q2",2218,
"CHE","LF","MEN","THND_PER","Q","2000-Q2",2223.3,
"CHE","LF","MEN","THND_PER","Q","2001-Q2",2227.7,
"CHE","LF","MEN","THND_PER","Q","2002-Q2",2237.1,
"CHE","LF","MEN","THND_PER","Q","2003-Q2",2263.5,
"CHE","LF","MEN","THND_PER","Q","2004-Q2",2262.4,
"CHE","LF","MEN","THND_PER","Q","2005-Q2",2259.8,
"CHE","LF","MEN","THND_PER","Q","2006-Q2",2291.8,
"CHE","LF","MEN","THND_PER","Q","2007-Q2",2327.2,
"CHE","LF","MEN","THND_PER","Q","2008-Q2",2355.6,
"CHE","LF","MEN","THND_PER","Q","2009-Q2",2394.5,"B"
"CHE","LF","MEN","THND_PER","Q","2010-Q1",2385.077,
"CHE","LF","MEN","THND_PER","Q","2010-Q2",2396.333,
"CHE","LF","MEN","THND_PER","Q","2010-Q3",2398.4,
"CHE","LF","MEN","THND_PER","Q","2010-Q4",2405.389,
"CHE","LF","MEN","THND_PER","Q","2011-Q1",2421.376,
"CHE","LF","MEN","THND_PER","Q","2011-Q2",2427.722,
"CHE","LF","MEN","THND_PER","Q","2011-Q3",2434.201,
"CHE","LF","MEN","THND_PER","Q","2011-Q4",2451.8,
"CHE","LF","MEN","THND_PER","Q","2012-Q1",2442.401,
"CHE","LF","MEN","THND_PER","Q","2012-Q2",2449.969,
"CHE","LF","MEN","THND_PER","Q","2012-Q3",2470.85,
"CHE","LF","MEN","THND_PER","Q","2012-Q4",2477.281,
"CHE","LF","MEN","THND_PER","Q","2013-Q1",2479.236,
"CHE","LF","MEN","THND_PER","Q","2013-Q2",2478.708,
"CHE","LF","MEN","THND_PER","Q","2013-Q3",2483.081,
"CHE","LF","MEN","THND_PER","Q","2013-Q4",2490.275,
"CHE","LF","MEN","THND_PER","Q","2014-Q1",2500.312,
"CHE","LF","MEN","THND_PER","Q","2014-Q2",2518.12,
"CHE","LF","MEN","THND_PER","Q","2014-Q3",2522.285,
"CHE","LF","MEN","THND_PER","Q","2014-Q4",2521.083,
"CHE","LF","MEN","THND_PER","Q","2015-Q1",2539.323,
"CHE","LF","MEN","THND_PER","Q","2015-Q2",2544.817,
"CHE","LF","MEN","THND_PER","Q","2015-Q3",2552.653,
"CHE","LF","MEN","THND_PER","Q","2015-Q4",2564.307,
"CHE","LF","MEN","THND_PER","Q","2016-Q1",2576.082,
"CHE","LF","MEN","THND_PER","Q","2016-Q2",2579.331,
"CHE","LF","MEN","THND_PER","Q","2016-Q3",2592.607,
"CHE","LF","MEN","THND_PER","Q","2016-Q4",2595.58,
"CHE","LF","MEN","THND_PER","Q","2017-Q1",2600.178,
"CHE","LF","MEN","THND_PER","Q","2017-Q2",2599.467,
"CHE","LF","MEN","THND_PER","Q","2017-Q3",2612.922,
"CHE","LF","MEN","THND_PER","Q","2017-Q4",2610.833,
"CHE","LF","MEN","THND_PER","Q","2018-Q1",2612.729,
"CHE","LF","MEN","THND_PER","Q","2018-Q2",2616.855,
"CHE","LF","MEN","THND_PER","Q","2018-Q3",2612.368,
"CHE","LF","MEN","THND_PER","Q","2018-Q4",2623.249,
"CHE","LF","MEN","THND_PER","Q","2019-Q1",2612.896,
"CHE","LF","MEN","THND_PER","Q","2019-Q2",2618.264,
"CHE","LF","MEN","THND_PER","Q","2019-Q3",2616.948,
"CHE","LF","MEN","THND_PER","Q","2019-Q4",2610.692,
"CHE","LF","MEN","THND_PER","Q","2020-Q1",2622.496,
"CHE","LF","MEN","THND_PER","Q","2020-Q2",2599.519,
"CHE","LF","MEN","THND_PER","Q","2020-Q3",2641.113,
"CHE","LF","MEN","THND_PER","Q","2020-Q4",2643.872,"B"
"CHE","LF","MEN","THND_PER","Q","2021-Q1",2617.833,
"CHE","LF","MEN","THND_PER","Q","2021-Q2",2620.397,
"JPN","LF","WOMEN","THND_PER","Q","1955-Q1",16833.33,
"JPN","LF","WOMEN","THND_PER","Q","1955-Q2",17393.33,
"JPN","LF","WOMEN","THND_PER","Q","1955-Q3",17583.33,
"JPN","LF","WOMEN","THND_PER","Q","1955-Q4",17736.67,
"JPN","LF","WOMEN","THND_PER","Q","1956-Q1",17556.67,
"JPN","LF","WOMEN","THND_PER","Q","1956-Q2",17730,
"JPN","LF","WOMEN","THND_PER","Q","1956-Q3",17680,
"JPN","LF","WOMEN","THND_PER","Q","1956-Q4",17650,
"JPN","LF","WOMEN","THND_PER","Q","1957-Q1",18160,
"JPN","LF","WOMEN","THND_PER","Q","1957-Q2",17683.33,
"JPN","LF","WOMEN","THND_PER","Q","1957-Q3",17990,
"JPN","LF","WOMEN","THND_PER","Q","1957-Q4",18156.67,
"JPN","LF","WOMEN","THND_PER","Q","1958-Q1",18173.33,
"JPN","LF","WOMEN","THND_PER","Q","1958-Q2",18033.33,
"JPN","LF","WOMEN","THND_PER","Q","1958-Q3",17840,
"JPN","LF","WOMEN","THND_PER","Q","1958-Q4",18053.33,
"JPN","LF","WOMEN","THND_PER","Q","1959-Q1",17993.33,
"JPN","LF","WOMEN","THND_PER","Q","1959-Q2",18193.33,
"JPN","LF","WOMEN","THND_PER","Q","1959-Q3",18043.33,
"JPN","LF","WOMEN","THND_PER","Q","1959-Q4",18086.67,
"JPN","LF","WOMEN","THND_PER","Q","1960-Q1",18086.67,
"JPN","LF","WOMEN","THND_PER","Q","1960-Q2",18276.67,
"JPN","LF","WOMEN","THND_PER","Q","1960-Q3",18646.67,
"JPN","LF","WOMEN","THND_PER","Q","1960-Q4",18483.33,
"JPN","LF","WOMEN","THND_PER","Q","1961-Q1",18670,
"JPN","LF","WOMEN","THND_PER","Q","1961-Q2",18403.33,
"JPN","LF","WOMEN","THND_PER","Q","1961-Q3",18443.33,
"JPN","LF","WOMEN","THND_PER","Q","1961-Q4",18690,
"JPN","LF","WOMEN","THND_PER","Q","1962-Q1",18590,
"JPN","LF","WOMEN","THND_PER","Q","1962-Q2",18600,
"JPN","LF","WOMEN","THND_PER","Q","1962-Q3",18656.67,
"JPN","LF","WOMEN","THND_PER","Q","1962-Q4",18640,
"JPN","LF","WOMEN","THND_PER","Q","1963-Q1",18466.67,
"JPN","LF","WOMEN","THND_PER","Q","1963-Q2",18596.67,
"JPN","LF","WOMEN","THND_PER","Q","1963-Q3",18683.33,
"JPN","LF","WOMEN","THND_PER","Q","1963-Q4",18743.33,
"JPN","LF","WOMEN","THND_PER","Q","1964-Q1",18833.33,
"JPN","LF","WOMEN","THND_PER","Q","1964-Q2",18843.33,
"JPN","LF","WOMEN","THND_PER","Q","1964-Q3",18740,
"JPN","LF","WOMEN","THND_PER","Q","1964-Q4",18760,
"JPN","LF","WOMEN","THND_PER","Q","1965-Q1",18946.67,
"JPN","LF","WOMEN","THND_PER","Q","1965-Q2",18910,
"JPN","LF","WOMEN","THND_PER","Q","1965-Q3",19120,
"JPN","LF","WOMEN","THND_PER","Q","1965-Q4",19196.67,
"JPN","LF","WOMEN","THND_PER","Q","1966-Q1",19436.67,
"JPN","LF","WOMEN","THND_PER","Q","1966-Q2",19396.67,
"JPN","LF","WOMEN","THND_PER","Q","1966-Q3",19550,
"JPN","LF","WOMEN","THND_PER","Q","1966-Q4",19616.67,
"JPN","LF","WOMEN","THND_PER","Q","1967-Q1",19740,
"JPN","LF","WOMEN","THND_PER","Q","1967-Q2",20046.67,
"JPN","LF","WOMEN","THND_PER","Q","1967-Q3",19860,
"JPN","LF","WOMEN","THND_PER","Q","1967-Q4",19973.33,
"JPN","LF","WOMEN","THND_PER","Q","1968-Q1",19883.33,
"JPN","LF","WOMEN","THND_PER","Q","1968-Q2",20063.33,
"JPN","LF","WOMEN","THND_PER","Q","1968-Q3",20093.33,
"JPN","LF","WOMEN","THND_PER","Q","1968-Q4",20086.67,
"JPN","LF","WOMEN","THND_PER","Q","1969-Q1",20000,
"JPN","LF","WOMEN","THND_PER","Q","1969-Q2",20066.67,
"JPN","LF","WOMEN","THND_PER","Q","1969-Q3",20160,
"JPN","LF","WOMEN","THND_PER","Q","1969-Q4",20080,
"JPN","LF","WOMEN","THND_PER","Q","1970-Q1",20133.33,
"JPN","LF","WOMEN","THND_PER","Q","1970-Q2",20310,
"JPN","LF","WOMEN","THND_PER","Q","1970-Q3",20360,
"JPN","LF","WOMEN","THND_PER","Q","1970-Q4",20156.67,
"JPN","LF","WOMEN","THND_PER","Q","1971-Q1",20166.67,
"JPN","LF","WOMEN","THND_PER","Q","1971-Q2",20093.33,
"JPN","LF","WOMEN","THND_PER","Q","1971-Q3",20026.67,
"JPN","LF","WOMEN","THND_PER","Q","1971-Q4",19900,
"JPN","LF","WOMEN","THND_PER","Q","1972-Q1",19800,
"JPN","LF","WOMEN","THND_PER","Q","1972-Q2",19636.67,
"JPN","LF","WOMEN","THND_PER","Q","1972-Q3",19903.33,
"JPN","LF","WOMEN","THND_PER","Q","1972-Q4",20283.33,
"JPN","LF","WOMEN","THND_PER","Q","1973-Q1",20703.33,
"JPN","LF","WOMEN","THND_PER","Q","1973-Q2",20263.33,
"JPN","LF","WOMEN","THND_PER","Q","1973-Q3",20353.33,
"JPN","LF","WOMEN","THND_PER","Q","1973-Q4",20610,
"JPN","LF","WOMEN","THND_PER","Q","1974-Q1",20163.33,
"JPN","LF","WOMEN","THND_PER","Q","1974-Q2",20123.33,
"JPN","LF","WOMEN","THND_PER","Q","1974-Q3",19856.67,
"JPN","LF","WOMEN","THND_PER","Q","1974-Q4",19853.33,
"JPN","LF","WOMEN","THND_PER","Q","1975-Q1",19726.67,
"JPN","LF","WOMEN","THND_PER","Q","1975-Q2",19946.67,
"JPN","LF","WOMEN","THND_PER","Q","1975-Q3",20003.33,
"JPN","LF","WOMEN","THND_PER","Q","1975-Q4",19803.33,
"JPN","LF","WOMEN","THND_PER","Q","1976-Q1",20030,
"JPN","LF","WOMEN","THND_PER","Q","1976-Q2",19923.33,
"JPN","LF","WOMEN","THND_PER","Q","1976-Q3",20230,
"JPN","LF","WOMEN","THND_PER","Q","1976-Q4",20223.33,
"JPN","LF","WOMEN","THND_PER","Q","1977-Q1",20410,
"JPN","LF","WOMEN","THND_PER","Q","1977-Q2",20710,
"JPN","LF","WOMEN","THND_PER","Q","1977-Q3",20776.67,
"JPN","LF","WOMEN","THND_PER","Q","1977-Q4",20906.67,
"JPN","LF","WOMEN","THND_PER","Q","1978-Q1",21026.67,
"JPN","LF","WOMEN","THND_PER","Q","1978-Q2",21303.33,
"JPN","LF","WOMEN","THND_PER","Q","1978-Q3",21233.33,
"JPN","LF","WOMEN","THND_PER","Q","1978-Q4",21456.67,
"JPN","LF","WOMEN","THND_PER","Q","1979-Q1",21560,
"JPN","LF","WOMEN","THND_PER","Q","1979-Q2",21493.33,
"JPN","LF","WOMEN","THND_PER","Q","1979-Q3",21633.33,
"JPN","LF","WOMEN","THND_PER","Q","1979-Q4",21706.67,
"JPN","LF","WOMEN","THND_PER","Q","1980-Q1",21650,
"JPN","LF","WOMEN","THND_PER","Q","1980-Q2",21803.33,
"JPN","LF","WOMEN","THND_PER","Q","1980-Q3",22073.33,
"JPN","LF","WOMEN","THND_PER","Q","1980-Q4",21873.33,
"JPN","LF","WOMEN","THND_PER","Q","1981-Q1",21870,
"JPN","LF","WOMEN","THND_PER","Q","1981-Q2",22043.33,
"JPN","LF","WOMEN","THND_PER","Q","1981-Q3",22103.33,
"JPN","LF","WOMEN","THND_PER","Q","1981-Q4",22360,
"JPN","LF","WOMEN","THND_PER","Q","1982-Q1",22426.67,
"JPN","LF","WOMEN","THND_PER","Q","1982-Q2",22423.33,
"JPN","LF","WOMEN","THND_PER","Q","1982-Q3",22423.33,
"JPN","LF","WOMEN","THND_PER","Q","1982-Q4",22836.67,
"JPN","LF","WOMEN","THND_PER","Q","1983-Q1",23200,
"JPN","LF","WOMEN","THND_PER","Q","1983-Q2",23196.67,
"JPN","LF","WOMEN","THND_PER","Q","1983-Q3",23280,
"JPN","LF","WOMEN","THND_PER","Q","1983-Q4",23310,
"JPN","LF","WOMEN","THND_PER","Q","1984-Q1",23180,
"JPN","LF","WOMEN","THND_PER","Q","1984-Q2",23420,
"JPN","LF","WOMEN","THND_PER","Q","1984-Q3",23593.33,
"JPN","LF","WOMEN","THND_PER","Q","1984-Q4",23676.67,
"JPN","LF","WOMEN","THND_PER","Q","1985-Q1",23663.33,
"JPN","LF","WOMEN","THND_PER","Q","1985-Q2",23626.67,
"JPN","LF","WOMEN","THND_PER","Q","1985-Q3",23730,
"JPN","LF","WOMEN","THND_PER","Q","1985-Q4",23683.33,
"JPN","LF","WOMEN","THND_PER","Q","1986-Q1",23920,
"JPN","LF","WOMEN","THND_PER","Q","1986-Q2",23856.67,
"JPN","LF","WOMEN","THND_PER","Q","1986-Q3",24010,
"JPN","LF","WOMEN","THND_PER","Q","1986-Q4",24020,
"JPN","LF","WOMEN","THND_PER","Q","1987-Q1",24083.33,
"JPN","LF","WOMEN","THND_PER","Q","1987-Q2",24253.33,
"JPN","LF","WOMEN","THND_PER","Q","1987-Q3",24273.33,
"JPN","LF","WOMEN","THND_PER","Q","1987-Q4",24550,
"JPN","LF","WOMEN","THND_PER","Q","1988-Q1",24580,
"JPN","LF","WOMEN","THND_PER","Q","1988-Q2",24670,
"JPN","LF","WOMEN","THND_PER","Q","1988-Q3",24790,
"JPN","LF","WOMEN","THND_PER","Q","1988-Q4",24866.67,
"JPN","LF","WOMEN","THND_PER","Q","1989-Q1",25026.67,
"JPN","LF","WOMEN","THND_PER","Q","1989-Q2",25286.67,
"JPN","LF","WOMEN","THND_PER","Q","1989-Q3",25440,
"JPN","LF","WOMEN","THND_PER","Q","1989-Q4",25553.33,
"JPN","LF","WOMEN","THND_PER","Q","1990-Q1",25783.33,
"JPN","LF","WOMEN","THND_PER","Q","1990-Q2",25866.67,
